Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Customer_Rating
TX10754,11-28-2025,CUST1244,42.0,F,,5.0,271.96,1359.8,Cash,1.0
TX10183,"September 13, 2025",CUST1316,26.0,FEMALE,CLOTHES,6.0,255.89,1535.34,credit card,3.0
TX10025,"October 09, 2025",CUST1988,32.0,female,books,,441.36,,CASH,1.0
TX10422,2029-12-31,CUST1828,66.0,F,Home,7.0,136.68,956.76,credit card,
TX10181,"May 24, 2025",CUST1803,154.0,F,Home,,,,Debit Card,1.0
TX10819,"March 12, 2025",CUST1480,148.0,Male,BOOKS,6.0,228.14,1843.47,Credit Card,2.0
TX10166,13/04/2025,CUST1925,30.0,M,Home & Kitchen,9.0,218.21,1963.89,E-Wallet,2.0
TX10242,2025-11-19,CUST1855,22.0,FEMALE,Home & Kitchen,5.0,41.07,205.35,,5.0
TX11005,07-15-2025,CUST1198,46.0,M,Apparel,8.0,115.08,920.64,Credit Card,1.0
TX10767,"September 03, 2025",CUST1376,49.0,Unknown,electronics,0.0,297.38,0.0,Credit Card,2.0
TX10635,06-26-2025,CUST1694,47.0,FEMALE,books,6.0,365.14,2190.84,Debit Card,5.0
TX10416,07-18-2025,CUST1969,45.0,female,clothing,2.0,380.19,760.38,Debit Card,1.0
TX10573,2025-04-03,CUST1584,20.0,FEMALE,Electronics & Accessories,3.0,409.28,1227.84,Debit Card,1.0
TX10798,13/06/2025,CUST1451,70.0,male,Home,2.0,88581.08,177162.16,PayPal,4.0
TX10362,01-16-2025,CUST1472,38.0,F,Electronics,3.0,62.9,272.85,CASH,5.0
TX10105,"January 30, 2025",CUST1787,65.0,Unknown,Electronics,3.0,362.66,1087.98,E-Wallet,4.0
TX10682,09-29-2025,,52.0,M,ELEC,4.0,177.45,709.8,PayPal,4.0
TX10255,28/01/2026,CUST1796,63.0,Male,Home,2.0,13941.13,27882.26,Credit Card,-3.0
TX10698,2025-03-23,CUST1391,51.0,male,ELEC,1.0,282.58,282.58,Cash,4.0
TX10893,07/05/2025,,47.0,M,CLOTHES,6.0,172.9,1037.4,CASH,2.0
TX10366,,CUST1540,20.0,MALE,CLOTHES,10.0,20.75,207.5,PayPal,4.0
TX10970,27/01/2026,CUST1428,,male,Books,10.0,454.15,4541.5,PayPal,5.0
TX10815,"October 22, 2025",CUST1989,43.0,F,Apparel,8.0,158.02,745.18,E-Wallet,1.0
TX10373,01/07/2025,CUST1165,-15.0,F,clothing,6.0,71.04,426.24,,4.0
TX10315,01/04/2025,CUST1836,51.0,Male,Home,,165.76,,PayPal,5.0
TX10042,10-31-2025,CUST1204,21.0,Female,Apparel,1.0,104.69,104.69,Debit Card,1.0
TX10063,02-17-2026,CUST1820,46.0,M,electronics,4.0,23.84,95.36,PayPal,2.0
TX10440,2025-10-30,CUST1619,37.0,FEMALE,Electronics & Accessories,0.0,207.01,0.0,Cash,1.0
TX10151,12-27-2025,CUST1141,36.0,M,Reading Material,0.0,380.25,0.0,Credit Card,4.0
TX10565,18/10/2025,CUST1893,45.0,Female,home,2.0,456.66,913.32,Cash,4.0
TX10596,,CUST1256,21.0,MALE,Apparel,4.0,,,Credit Card,4.0
TX10923,"March 05, 2026",CUST1053,27.0,Male,Apparel,2.0,136.76,273.52,credit card,1.0
TX10854,10-05-2025,CUST1656,59.0,Unknown,,9.0,378.97,3410.73,PayPal,5.0
TX10036,"March 31, 2025",CUST1492,64.0,FEMALE,Books,4.0,277.89,1111.56,paypal,4.0
TX10558,2025-01-20,CUST1895,29.0,FEMALE,Clothing,8.0,-17.17,-137.36,paypal,4.0
TX10152,29/01/2025,CUST1380,62.0,Female,Home & Kitchen,3.0,236.25,708.75,PayPal,3.0
TX10707,05/11/2025,CUST1567,43.0,MALE,ELEC,10.0,57.48,574.8,credit card,5.0
TX10077,"January 11, 2025",CUST1956,46.0,M,books,1.0,142.73,142.73,paypal,1.0
TX10037,01-01-2025,CUST1105,47.0,FEMALE,,9.0,497.69,4479.21,Credit Card,2.0
TX10069,11/11/2025,CUST1728,63.0,Female,Clothing,3.0,421.47,1264.41,credit card,3.0
TX10574,17/02/2026,CUST1866,47.0,FEMALE,Books,-3.0,460.37,-1381.11,PayPal,1.0
TX11028,24/06/2025,CUST1528,38.0,MALE,home,9.0,474.12,2647.64,Cash,2.0
TX10722,02-15-2026,CUST1871,63.0,Female,books,4.0,312.07,1248.28,PayPal,4.0
TX10564,2025-01-31,CUST1127,63.0,Female,Electronics,2.0,,,E-Wallet,5.0
TX10452,17/03/2025,CUST1291,23.0,Unknown,BOOKS,6.0,487.88,2927.28,CASH,4.0
TX10759,2026-02-01,CUST1085,46.0,MALE,Home & Kitchen,,313.09,,credit card,1.0
TX10165,03-10-2026,CUST1781,,Female,Reading Material,10.0,465.85,,E-Wallet,3.0
TX10268,02-07-2025,CUST1164,42.0,M,books,7.0,163.05,1141.35,E-Wallet,1.0
TX10652,"December 27, 2025",CUST1279,50.0,FEMALE,books,5.0,54.24,271.2,Credit Card,3.0
TX10133,2025-10-28,CUST1460,28.0,M,Reading Material,5.0,138.0,,Debit Card,4.0
TX10789,06-22-2025,CUST1927,42.0,Female,Apparel,4.0,333.35,1333.4,paypal,1.0
TX10341,15/06/2025,CUST1525,28.0,Unknown,Reading Material,5.0,310.71,1553.55,paypal,1.0
TX10003,"March 22, 2025",CUST1150,54.0,Male,KITCHEN,3.0,342.97,1028.91,paypal,5.0
TX10045,"February 10, 2026",CUST1850,27.0,Unknown,Electronics & Accessories,2.0,346.85,,E-Wallet,2.0
TX10002,11-29-2025,CUST1447,27.0,Unknown,Electronics,1.0,187.04,187.04,paypal,4.0
TX10849,03-31-2025,CUST1093,63.0,Unknown,Apparel,7.0,196.93,1378.51,,3.0
TX11014,25/04/2025,CUST1969,37.0,Unknown,Reading Material,8.0,182.12,1456.96,PayPal,5.0
TX10888,07-13-2025,CUST1932,67.0,Female,home,2.0,48.52,97.04,CASH,2.0
TX10094,01-11-2026,CUST1227,156.0,F,ELEC,6.0,40.31,241.86,CASH,4.0
TX10052,07/03/2025,CUST1836,25.0,Female,clothing,10.0,273.53,2735.3,Credit Card,1.0
TX11098,2026-01-09,CUST1461,30.0,M,Reading Material,2.0,,,PayPal,2.0
TX11121,"December 26, 2025",CUST1905,66.0,,ELEC,6.0,164.05,984.3,Cash,2.0
TX10500,2026-03-12,CUST1357,47.0,female,Reading Material,8.0,,,E-Wallet,1.0
TX10517,04-04-2025,CUST1952,49.0,M,Apparel,5.0,262.19,1310.95,PayPal,3.0
TX10927,,,18.0,M,Reading Material,6.0,192.47,1154.82,Cash,2.0
TX10987,2025-11-24,CUST1424,49.0,male,home,4.0,247.9,991.6,E-Wallet,1.0
TX10649,12/09/2025,CUST1054,55.0,Male,Clothing,3.0,301.12,1172.8,Debit Card,3.0
TX10703,2025-06-19,CUST1405,47.0,Female,,6.0,,,Debit Card,1.0
TX10208,05-02-2025,CUST1514,23.0,female,books,8.0,269.87,2158.96,PayPal,5.0
TX10351,13/06/2025,CUST1382,18.0,M,Home & Kitchen,7.0,97.67,683.69,CASH,2.0
TX10734,2025-11-22,CUST1241,53.0,Male,Reading Material,8.0,194.4,1555.2,PayPal,2.0
TX10215,02-25-2026,CUST1395,58.0,Male,Home,3.0,433.94,,Debit Card,5.0
TX10619,2025-08-17,CUST1083,70.0,Unknown,Apparel,7.0,372.87,2610.09,credit card,1.0
TX10288,16/05/2025,CUST1383,29.0,male,Reading Material,1.0,223.1,223.1,Cash,4.0
TX10278,2025-05-08,CUST1229,59.0,MALE,ELEC,6.0,34.5,207.0,paypal,4.0
TX10159,,CUST1028,27.0,MALE,books,3.0,138.44,415.32,PayPal,1.0
TX10566,2026-02-07,CUST1326,60.0,Unknown,Books,,397.35,,paypal,5.0
TX10760,2026-01-04,CUST1953,56.0,female,Electronics,3.0,217.56,652.68,Cash,1.0
TX10109,"January 25, 2025",CUST1101,23.0,Unknown,Electronics & Accessories,3.0,380.57,1704.93,Cash,4.0
TX11111,"August 13, 2025",CUST1859,44.0,Female,BOOKS,1.0,447.31,447.31,paypal,16.0
TX11068,,CUST1731,-13.0,Male,Electronics & Accessories,3.0,393.43,1180.29,CASH,4.0
TX10137,"September 10, 2025",CUST1665,57.0,F,,4.0,166.28,665.12,Credit Card,5.0
TX10899,"June 29, 2025",CUST1343,62.0,F,clothing,7.0,392.82,3576.99,PayPal,4.0
TX10106,"February 21, 2025",CUST1810,68.0,Unknown,Reading Material,9.0,24.16,217.44,CASH,2.0
TX10679,08/02/2026,CUST1149,47.0,female,books,4.0,429.95,1719.8,paypal,1.0
TX10306,"March 25, 2025",CUST1140,41.0,FEMALE,home,8.0,401.48,3211.84,credit card,1.0
TX10567,2025-02-07,CUST1039,,male,home,3.0,393.81,1181.43,Cash,1.0
TX10836,N/A,CUST1293,38.0,M,Home & Kitchen,1.0,100.32,100.32,credit card,4.0
TX10683,06-13-2025,CUST1939,42.0,Female,KITCHEN,2.0,353.29,706.58,E-Wallet,-2.0
TX10008,2025-02-23,,66.0,FEMALE,clothing,6.0,204.28,1225.68,credit card,2.0
TX10541,25/06/2025,CUST1483,53.0,M,CLOTHES,10.0,308.04,3080.4,E-Wallet,3.0
TX10669,12/07/2025,CUST1712,48.0,Female,KITCHEN,4.0,36.31,,,
TX10826,2026-01-10,CUST1851,62.0,male,Home & Kitchen,8.0,340.88,2727.04,,5.0
TX10626,N/A,CUST1142,39.0,F,CLOTHES,7.0,101.5,710.5,Debit Card,3.0
TX10309,"June 23, 2025",CUST1777,51.0,Unknown,Clothing,5.0,154.12,770.6,credit card,2.0
TX10720,N/A,CUST1722,31.0,FEMALE,Reading Material,6.0,-14.08,-84.48,credit card,5.0
TX10556,09/08/2025,CUST1480,,female,,10.0,441.86,4418.6,paypal,1.0
TX10853,"November 07, 2025",CUST1459,58.0,FEMALE,Clothing,2.0,242.23,484.46,credit card,5.0
TX10448,2025-03-22,CUST1630,23.0,F,Electronics,9.0,384.27,3458.43,paypal,5.0
TX11029,02-21-2025,,62.0,Female,CLOTHES,6.0,201.17,1207.02,E-Wallet,3.0
TX10291,16/04/2025,CUST1927,68.0,Unknown,Electronics & Accessories,,96.67,,Credit Card,3.0
TX10378,07-29-2025,CUST1081,-11.0,female,Home,8.0,58.96,471.68,paypal,4.0
TX10250,12-05-2025,CUST1019,38.0,female,BOOKS,8.0,486.48,,PayPal,4.0
TX10900,02/06/2025,,54.0,male,ELEC,4.0,478.71,1914.84,E-Wallet,4.0
TX10978,2025-02-19,CUST1220,-10.0,F,Apparel,6.0,263.36,1580.16,Debit Card,5.0
TX10902,"July 21, 2025",CUST1855,198.0,Female,Electronics,6.0,39.38,236.28,Debit Card,4.0
TX10357,2025-03-20,CUST1153,51.0,F,Home & Kitchen,8.0,489.92,3919.36,paypal,2.0
TX10084,2025-07-04,CUST1561,49.0,Female,books,9.0,242.55,2182.95,PayPal,1.0
TX10949,2025-08-07,CUST1962,29.0,Female,home,,204.08,,Credit Card,5.0
TX10518,"May 31, 2025",CUST1744,32.0,male,Books,3.0,495.9,1487.7,CASH,2.0
TX10218,2025-04-13,CUST1623,30.0,MALE,CLOTHES,-1.0,438.56,-438.56,Cash,2.0
TX10550,14/01/2025,CUST1540,19.0,female,Clothing,-4.0,301.81,-1207.24,Credit Card,4.0
TX10075,03-29-2025,CUST1433,68.0,male,CLOTHES,10.0,-30.02,-300.2,CASH,4.0
TX10102,"February 11, 2025",CUST1113,31.0,Female,Home & Kitchen,4.0,16.67,66.68,Debit Card,4.0
TX10576,2026-03-09,CUST1794,44.0,M,Clothing,8.0,228.6,1828.8,PayPal,-2.0
TX10636,"June 07, 2025",CUST1295,39.0,FEMALE,Books,6.0,46768.97,280613.82,E-Wallet,1.0
TX10097,"August 30, 2025",CUST1243,69.0,Unknown,Home & Kitchen,2.0,90.41,180.82,CASH,4.0
TX10009,12-05-2025,CUST1308,18.0,FEMALE,Reading Material,3.0,47.31,141.93,CASH,1.0
TX10074,N/A,CUST1124,62.0,M,Electronics,2.0,460.57,921.14,credit card,5.0
TX10769,04-05-2025,CUST1048,68.0,Unknown,CLOTHES,8.0,269.09,2152.72,,3.0
TX11056,07-15-2025,CUST1244,37.0,M,Clothing,5.0,382.26,1911.3,CASH,1.0
TX11078,"April 06, 2025",CUST1429,38.0,male,Reading Material,7.0,121.71,851.97,paypal,2.0
TX10307,01-23-2025,CUST1654,25.0,female,Home,5.0,298.48,1492.4,Credit Card,3.0
TX10660,"August 14, 2025",CUST1812,39.0,F,electronics,6.0,378.75,2272.5,Debit Card,1.0
TX10687,15/05/2025,CUST1637,54.0,FEMALE,BOOKS,1.0,281.51,281.51,PayPal,4.0
TX10134,03-05-2026,CUST1468,19.0,M,Reading Material,4.0,67199.59,268798.36,Credit Card,2.0
TX10405,2025-10-16,CUST1064,30.0,female,Electronics & Accessories,6.0,139.72,838.32,PayPal,2.0
TX11020,2025-03-19,CUST1113,39.0,Unknown,Books,10.0,161.78,1617.8,CASH,1.0
TX10244,02-13-2025,CUST1856,181.0,FEMALE,Books,3.0,283.17,849.51,CASH,1.0
TX11030,"February 18, 2026",CUST1926,69.0,F,KITCHEN,6.0,256.7,1540.2,Credit Card,4.0
TX10733,23/01/2026,CUST1511,26.0,Female,Home,6.0,187.39,1124.34,E-Wallet,1.0
TX10685,2025-10-11,CUST1611,58.0,FEMALE,CLOTHES,9.0,475.51,4279.59,Cash,2.0
TX10209,"March 07, 2026",,52.0,Female,Home & Kitchen,4.0,,,paypal,1.0
TX10267,"February 24, 2026",CUST1016,47.0,Female,books,-1.0,159.7,-159.7,CASH,3.0
TX11135,"October 02, 2025",CUST1647,44.0,Female,Reading Material,5.0,329.58,1647.9,paypal,1.0
TX10535,21/10/2025,,127.0,Male,Home & Kitchen,4.0,81.36,325.44,,5.0
TX10578,09-01-2025,CUST1588,37.0,male,books,9.0,441.23,3971.07,PayPal,2.0
TX10597,"February 10, 2025",CUST1247,61.0,MALE,clothing,7.0,472.79,3309.53,Cash,4.0
TX10673,2026-03-14,CUST1735,52.0,Male,,1.0,359.33,359.33,paypal,1.0
TX10027,2029-12-31,CUST1147,54.0,FEMALE,BOOKS,4.0,387.18,1548.72,Cash,4.0
TX10083,"March 03, 2025",CUST1298,69.0,M,KITCHEN,1.0,370.87,370.87,paypal,
TX10634,30/03/2025,CUST1439,68.0,Unknown,CLOTHES,,71394.81,,CASH,16.0
TX10040,19/04/2025,CUST1001,27.0,Unknown,CLOTHES,8.0,409.64,2305.7,credit card,4.0
TX10608,2025-03-06,CUST1629,19.0,FEMALE,clothing,3.0,224.81,674.43,PayPal,-4.0
TX10592,2025-08-05,CUST1361,42.0,,Electronics,7.0,384.44,2691.08,Debit Card,5.0
TX10252,"December 16, 2025",CUST1246,,Male,KITCHEN,10.0,153.8,1538.0,credit card,
TX10583,14/04/2025,CUST1584,42.0,Unknown,Electronics,6.0,373.71,2242.26,Cash,3.0
TX10911,03-04-2026,CUST1426,25.0,F,Home,5.0,,,CASH,4.0
TX10964,2025-06-13,CUST1191,66.0,Unknown,KITCHEN,4.0,281.99,1127.96,Cash,2.0
TX10122,"February 14, 2025",CUST1680,38.0,Male,Electronics,8.0,93.16,745.28,Debit Card,
TX10413,"October 12, 2025",CUST1684,35.0,M,electronics,10.0,242.62,2426.2,E-Wallet,1.0
TX10240,10-10-2025,CUST1087,49.0,Unknown,Reading Material,1.0,330.98,226.96,CASH,5.0
TX11060,03-15-2026,CUST1536,41.0,M,Home & Kitchen,6.0,424.93,2549.58,paypal,12.0
TX10691,"September 24, 2025",CUST1998,37.0,M,electronics,,199.64,,paypal,5.0
TX10069,2026-03-24,CUST1369,37.0,Male,Electronics,7.0,,,Credit Card,2.0
TX10609,"February 07, 2026",CUST1069,41.0,FEMALE,Reading Material,7.0,321.32,2249.24,Cash,1.0
TX10070,"February 27, 2025",CUST1976,67.0,Female,BOOKS,7.0,308.35,2158.45,,
TX10190,18/03/2025,CUST1538,23.0,F,Reading Material,10.0,122.48,,Cash,1.0
TX10871,2025-10-18,,19.0,Female,Electronics & Accessories,1.0,256.49,256.49,PayPal,3.0
TX10082,2025-02-24,CUST1519,50.0,MALE,,6.0,315.82,1894.92,paypal,2.0
TX10520,02-07-2026,CUST1805,39.0,F,,10.0,425.41,4254.1,paypal,1.0
TX10983,03-21-2026,CUST1519,187.0,,Clothing,9.0,15.79,142.11,CASH,2.0
TX10993,"March 26, 2026",CUST1567,38.0,FEMALE,clothing,3.0,432.98,1298.94,Debit Card,2.0
TX11109,"May 16, 2025",CUST1020,24.0,male,Clothing,2.0,372.75,683.34,PayPal,1.0
TX10543,,CUST1399,51.0,Unknown,Electronics & Accessories,2.0,360.43,,paypal,1.0
TX10873,"October 20, 2025",CUST1894,26.0,Male,electronics,4.0,242.34,969.36,PayPal,1.0
TX10941,,CUST1481,20.0,MALE,Home & Kitchen,6.0,453.45,2720.7,credit card,5.0
TX11145,,CUST1044,63.0,Male,CLOTHES,-3.0,,,Cash,4.0
TX10488,"March 15, 2025",CUST1650,25.0,female,Electronics,6.0,134.51,1077.29,credit card,4.0
TX10598,"January 20, 2025",CUST1396,20.0,Female,Home,8.0,478.2,3825.6,E-Wallet,4.0
TX10051,03-27-2026,CUST1382,56.0,,clothing,1.0,219.47,219.47,PayPal,5.0
TX10058,20/12/2025,CUST1259,39.0,M,KITCHEN,7.0,113.03,791.21,credit card,5.0
TX10321,"January 26, 2025",CUST1765,20.0,Male,Books,9.0,187.2,1684.8,E-Wallet,3.0
TX11123,05-18-2025,CUST1016,67.0,MALE,electronics,4.0,305.36,1221.44,E-Wallet,4.0
TX10062,01-11-2025,CUST1365,37.0,Unknown,Clothing,2.0,355.24,710.48,Cash,1.0
TX10555,02-23-2026,CUST1807,66.0,M,ELEC,5.0,17.63,88.15,Debit Card,2.0
TX10753,06-09-2025,CUST1069,31.0,MALE,electronics,1.0,380.27,,Credit Card,1.0
TX10593,,CUST1353,,,CLOTHES,9.0,338.06,3042.54,Cash,5.0
TX10059,2026-03-16,CUST1246,52.0,male,books,4.0,301.92,1207.68,E-Wallet,3.0
TX10991,21/03/2026,CUST1750,46.0,FEMALE,Electronics,1.0,233.68,233.68,CASH,15.0
TX10222,03-10-2025,CUST1672,35.0,female,KITCHEN,4.0,333.92,1335.68,PayPal,1.0
TX10303,"January 16, 2026",CUST1643,35.0,M,BOOKS,-4.0,370.32,-1481.28,Cash,5.0
TX10194,02-01-2026,CUST1106,57.0,male,ELEC,6.0,288.27,,Credit Card,1.0
TX10158,"May 18, 2025",CUST1790,24.0,MALE,BOOKS,7.0,297.3,2081.1,E-Wallet,4.0
TX10498,2029-12-31,CUST1595,40.0,MALE,ELEC,5.0,85.95,429.75,credit card,3.0
TX10735,"April 07, 2025",CUST1752,35.0,female,ELEC,7.0,348.39,2438.73,credit card,2.0
TX10677,"April 19, 2025",CUST1774,63.0,Male,Electronics,1.0,496.67,496.67,credit card,4.0
TX10569,"January 15, 2026",CUST1340,54.0,F,Electronics,1.0,293.6,293.6,CASH,1.0
TX11018,01-24-2026,CUST1136,22.0,male,KITCHEN,10.0,244.88,,CASH,4.0
TX10748,2026-02-25,,39.0,,Apparel,6.0,230.21,1381.26,credit card,15.0
TX10980,21/09/2025,CUST1360,21.0,female,CLOTHES,10.0,194.65,1946.5,Credit Card,4.0
TX10713,02-03-2025,CUST1559,48.0,M,Clothing,9.0,53.88,484.92,credit card,4.0
TX11097,"December 30, 2025",CUST1346,21.0,MALE,Books,3.0,303.13,909.39,credit card,5.0
TX10080,2029-12-31,CUST1833,21.0,male,clothing,3.0,196.86,590.58,,4.0
TX10465,30/03/2025,CUST1658,43.0,MALE,Home,10.0,141.22,1412.2,Cash,
TX10803,25/03/2026,CUST1179,,M,CLOTHES,9.0,417.5,,Debit Card,1.0
TX10802,N/A,CUST1850,,FEMALE,CLOTHES,7.0,300.27,2101.89,E-Wallet,2.0
TX10948,2025-05-08,CUST1797,62.0,FEMALE,home,4.0,125.38,501.52,CASH,5.0
TX10271,N/A,CUST1701,40.0,Female,BOOKS,5.0,60.57,302.85,Credit Card,5.0
TX10399,04/07/2025,CUST1475,70.0,M,Reading Material,6.0,98678.76,592072.56,CASH,5.0
TX11008,05-21-2025,CUST1712,66.0,Unknown,KITCHEN,7.0,254.98,1784.86,PayPal,12.0
TX10004,"February 26, 2026",CUST1490,52.0,,BOOKS,5.0,410.29,2051.45,credit card,1.0
TX10776,"September 16, 2025",CUST1646,66.0,Male,clothing,8.0,-24.5,-196.0,paypal,1.0
TX10337,2025-11-22,CUST1186,54.0,female,,9.0,56536.78,508831.02,PayPal,4.0
TX11079,2025-12-15,CUST1830,70.0,Male,Books,4.0,34.19,136.76,,15.0
TX10080,05-04-2025,CUST1138,62.0,male,CLOTHES,1.0,462.82,462.82,,2.0
TX10437,"September 08, 2025",CUST1064,47.0,Female,books,2.0,69.35,138.7,Credit Card,2.0
TX10985,"April 01, 2025",,59.0,F,home,4.0,17.3,69.2,CASH,2.0
TX11070,10-28-2025,CUST1794,47.0,Unknown,Home & Kitchen,10.0,445.59,4455.9,Cash,1.0
TX10832,26/06/2025,CUST1966,32.0,male,CLOTHES,5.0,348.92,1744.6,Credit Card,2.0
TX10340,03-05-2026,CUST1468,57.0,male,BOOKS,4.0,222.65,890.6,Debit Card,5.0
TX10484,2026-01-19,CUST1037,41.0,F,Electronics & Accessories,5.0,455.92,,credit card,3.0
TX10191,2025-05-26,CUST1300,62.0,FEMALE,clothing,1.0,319.38,319.38,Debit Card,1.0
TX10030,2029-12-31,CUST1206,39.0,Female,BOOKS,4.0,283.47,1133.88,,1.0
TX10103,25/03/2025,CUST1044,38.0,Unknown,KITCHEN,5.0,245.61,1228.05,Credit Card,5.0
TX10200,15/03/2026,CUST1810,19.0,F,electronics,1.0,15.49,,credit card,2.0
TX10907,2029-12-31,CUST1204,25.0,M,Electronics & Accessories,4.0,154.78,619.12,Debit Card,2.0
TX10154,13/12/2025,CUST1907,47.0,M,Electronics,6.0,400.46,2402.76,,3.0
TX10511,"May 18, 2025",CUST1042,36.0,male,Reading Material,7.0,459.46,3216.22,CASH,3.0
TX10947,2025-09-20,,56.0,M,Electronics & Accessories,8.0,280.99,2247.92,PayPal,3.0
TX11071,2026-03-19,CUST1955,50.0,F,KITCHEN,458.0,328.44,150425.52,Debit Card,2.0
TX10375,31/08/2025,CUST1317,70.0,Male,BOOKS,8.0,,,Debit Card,5.0
TX10002,28/11/2025,CUST1527,24.0,Unknown,Electronics,10.0,33.21,332.1,Credit Card,1.0
TX10287,2025-11-04,CUST1407,59.0,F,BOOKS,4.0,216.36,865.44,PayPal,3.0
TX10918,04-25-2025,CUST1834,37.0,FEMALE,books,2.0,429.55,859.1,Debit Card,13.0
TX11063,11-08-2025,CUST1556,43.0,Unknown,Reading Material,1.0,105.54,105.54,Debit Card,2.0
TX10392,12-31-2025,CUST1484,33.0,Male,Home & Kitchen,1.0,434.51,434.51,,3.0
TX10509,"August 05, 2025",CUST1259,53.0,male,Home,-5.0,417.71,-2088.55,Credit Card,3.0
TX10223,03-13-2026,CUST1037,48.0,female,Books,7.0,27.09,189.63,Credit Card,3.0
TX10694,08-24-2025,CUST1771,39.0,F,Apparel,3.0,388.82,1166.46,credit card,5.0
TX10824,"April 22, 2025",CUST1662,62.0,Male,Electronics & Accessories,6.0,419.3,2515.8,paypal,2.0
TX10124,"June 04, 2025",CUST1195,68.0,Male,Home & Kitchen,,,,PayPal,1.0
TX10201,2025-10-27,CUST1292,-6.0,female,Books,-3.0,409.63,-1228.89,credit card,3.0
TX10110,01-04-2025,CUST1365,52.0,MALE,clothing,7.0,-7.14,-49.98,Debit Card,4.0
TX10956,10-15-2025,CUST1882,29.0,Female,home,5.0,224.39,1121.95,CASH,1.0
TX10841,2025-06-02,CUST1799,22.0,male,CLOTHES,2.0,19.58,39.16,credit card,2.0
TX10867,2025-09-04,CUST1048,63.0,female,Clothing,5.0,223.6,1118.0,Debit Card,4.0
TX10725,06-22-2025,,49.0,Female,Home,,70159.11,,paypal,1.0
TX10882,11-24-2025,CUST1671,56.0,Male,electronics,1.0,55.09,55.09,CASH,4.0
TX10198,03-18-2026,,53.0,M,home,8.0,327.18,,Cash,5.0
TX10193,05-14-2025,CUST1279,46.0,female,Clothing,2.0,156.55,313.1,paypal,3.0
TX10389,,CUST1127,43.0,Unknown,BOOKS,4.0,54.25,217.0,CASH,2.0
TX10833,22/09/2025,CUST1818,24.0,F,BOOKS,10.0,496.63,4966.3,paypal,5.0
TX11067,"January 30, 2025",CUST1376,56.0,F,,5.0,148.27,741.35,CASH,2.0
TX10497,12-05-2025,CUST1447,42.0,Female,clothing,10.0,275.41,2754.1,Debit Card,4.0
TX10968,15/12/2025,CUST1910,59.0,M,ELEC,3.0,310.92,932.76,CASH,1.0
TX10270,2026-01-05,CUST1409,23.0,Female,CLOTHES,7.0,299.83,2098.81,paypal,1.0
TX10438,"December 02, 2025",CUST1761,26.0,,Apparel,1.0,240.02,240.02,Credit Card,4.0
TX10994,06-01-2025,CUST1450,66.0,F,KITCHEN,7.0,17.37,121.59,Cash,5.0
TX10570,,CUST1916,18.0,MALE,,7.0,382.5,2677.5,E-Wallet,3.0
TX10487,2025-07-18,CUST1979,60.0,Female,Electronics & Accessories,1.0,278.64,278.64,E-Wallet,5.0
TX11052,26/10/2025,CUST1395,52.0,female,Books,1.0,79.01,79.01,PayPal,5.0
TX11141,,CUST1347,57.0,MALE,Reading Material,5.0,288.06,2124.36,Cash,3.0
TX10676,"December 18, 2025",CUST1997,30.0,F,BOOKS,8.0,88.06,704.48,E-Wallet,5.0
TX10064,12-10-2025,,38.0,M,Electronics & Accessories,5.0,394.61,1973.05,Cash,2.0
TX10138,09-17-2025,CUST1508,68.0,,Home,5.0,274.57,1372.85,credit card,1.0
TX10468,09/03/2026,CUST1708,37.0,Unknown,Clothing,-4.0,264.82,-1059.28,Debit Card,5.0
TX10120,07/03/2026,CUST1509,45.0,Unknown,Home,8.0,67.97,543.76,CASH,2.0
TX10145,2025-05-31,CUST1376,40.0,female,books,1.0,344.24,344.24,Cash,4.0
TX10014,30/08/2025,CUST1946,-6.0,Female,ELEC,7.0,392.98,2750.86,credit card,2.0
TX10451,01-15-2026,CUST1816,50.0,Female,Electronics,8.0,25.01,200.08,CASH,1.0
TX10471,07/01/2026,CUST1531,26.0,Unknown,clothing,1.0,220.09,269.12,Cash,5.0
TX10043,12-15-2025,CUST1273,21.0,Unknown,KITCHEN,2.0,423.51,847.02,Credit Card,2.0
TX10692,2025-12-02,CUST1820,53.0,M,Electronics,8.0,449.43,,CASH,5.0
TX10131,04-24-2025,CUST1084,120.0,M,Books,9.0,301.4,2712.6,credit card,4.0
TX10460,04-25-2025,CUST1744,70.0,Male,Apparel,6.0,472.2,2833.2,Cash,4.0
TX10507,08-04-2025,CUST1434,-14.0,F,CLOTHES,9.0,441.78,2165.32,CASH,1.0
TX10247,07-10-2025,CUST1080,19.0,FEMALE,home,6.0,185.67,1353.39,Cash,2.0
TX10924,10-27-2025,CUST1440,62.0,Unknown,Home,10.0,319.22,3192.2,E-Wallet,1.0
TX11059,2025-08-26,CUST1616,58.0,Female,clothing,8.0,417.21,3337.68,paypal,2.0
TX10897,2025-08-29,CUST1842,42.0,Unknown,home,299.0,17.2,5142.8,CASH,2.0
TX10764,2026-03-20,CUST1184,,FEMALE,Reading Material,8.0,59796.09,478368.72,Cash,3.0
TX10002,30/08/2025,CUST1558,60.0,male,,7.0,472.37,3306.59,Cash,5.0
TX10638,2025-09-14,CUST1300,26.0,Male,books,7.0,190.59,,CASH,2.0
TX10411,"March 21, 2026",CUST1328,42.0,F,Books,5.0,45.69,228.45,Cash,1.0
